NOC,Year,Medal,Season,has_medal,key_iso
SWE,2000,Silver,Summer,1,SWE|2000|Silver
SWE,2002,Bronze,Winter,1,SWE|2002|Bronze
SWE,2002,Silver,Winter,1,SWE|2002|Silver
SWE,2004,Bronze,Summer,1,SWE|2004|Bronze
SWE,2004,Gold,Summer,1,SWE|2004|Gold
SWE,2004,Silver,Summer,1,SWE|2004|Silver
SWE,2006,Bronze,Winter,1,SWE|2006|Bronze
SWE,2006,Gold,Winter,1,SWE|2006|Gold
SWE,2006,Silver,Winter,1,SWE|2006|Silver
SWE,2008,Bronze,Summer,1,SWE|2008|Bronze
SWE,2008,Silver,Summer,1,SWE|2008|Silver
SWE,2010,Bronze,Winter,1,SWE|2010|Bronze
SWE,2010,Gold,Winter,1,SWE|2010|Gold
SWE,2010,Silver,Winter,1,SWE|2010|Silver
SWE,2012,Bronze,Summer,1,SWE|2012|Bronze
SWE,2012,Gold,Summer,1,SWE|2012|Gold
SWE,2012,Silver,Summer,1,SWE|2012|Silver
SWE,2014,Bronze,Winter,1,SWE|2014|Bronze
SWE,2014,Gold,Winter,1,SWE|2014|Gold
SWE,2014,Silver,Winter,1,SWE|2014|Silver
SWE,2016,Bronze,Summer,1,SWE|2016|Bronze
SWE,2016,Gold,Summer,1,SWE|2016|Gold
SWE,2016,Silver,Summer,1,SWE|2016|Silver
SYR,1984,Silver,Summer,1,SYR|1984|Silver
SYR,1996,Gold,Summer,1,SYR|1996|Gold
SYR,2004,Bronze,Summer,1,SYR|2004|Bronze
TAN,1980,Silver,Summer,1,TAN|1980|Silver
TCH,1920,Bronze,Summer,1,TCH|1920|Bronze
TCH,1924,Bronze,Summer,1,TCH|1924|Bronze
TCH,1924,Gold,Summer,1,TCH|1924|Gold
TCH,1924,Silver,Summer,1,TCH|1924|Silver
TCH,1928,Bronze,Summer,1,TCH|1928|Bronze
TCH,1928,Bronze,Winter,1,TCH|1928|Bronze
TCH,1928,Gold,Summer,1,TCH|1928|Gold
TCH,1928,Silver,Summer,1,TCH|1928|Silver
TCH,1932,Bronze,Summer,1,TCH|1932|Bronze
TCH,1932,Gold,Summer,1,TCH|1932|Gold
TCH,1932,Silver,Summer,1,TCH|1932|Silver
TCH,1936,Bronze,Summer,1,TCH|1936|Bronze
TCH,1936,Gold,Summer,1,TCH|1936|Gold
TCH,1936,Silver,Summer,1,TCH|1936|Silver
TCH,1948,Bronze,Summer,1,TCH|1948|Bronze
TCH,1948,Gold,Summer,1,TCH|1948|Gold
TCH,1948,Silver,Summer,1,TCH|1948|Silver
TCH,1948,Silver,Winter,1,TCH|1948|Silver
TCH,1952,Bronze,Summer,1,TCH|1952|Bronze
TCH,1952,Gold,Summer,1,TCH|1952|Gold
TCH,1952,Silver,Summer,1,TCH|1952|Silver
TCH,1956,Bronze,Summer,1,TCH|1956|Bronze
TCH,1956,Gold,Summer,1,TCH|1956|Gold
TCH,1956,Silver,Summer,1,TCH|1956|Silver
TCH,1960,Bronze,Summer,1,TCH|1960|Bronze
TCH,1960,Gold,Summer,1,TCH|1960|Gold
TCH,1960,Silver,Summer,1,TCH|1960|Silver
TCH,1960,Silver,Winter,1,TCH|1960|Silver
TCH,1964,Bronze,Summer,1,TCH|1964|Bronze
TCH,1964,Bronze,Winter,1,TCH|1964|Bronze
TCH,1964,Gold,Summer,1,TCH|1964|Gold
TCH,1964,Silver,Summer,1,TCH|1964|Silver
TCH,1968,Bronze,Summer,1,TCH|1968|Bronze
TCH,1968,Bronze,Winter,1,TCH|1968|Bronze
TCH,1968,Gold,Summer,1,TCH|1968|Gold
TCH,1968,Gold,Winter,1,TCH|1968|Gold
TCH,1968,Silver,Summer,1,TCH|1968|Silver
TCH,1968,Silver,Winter,1,TCH|1968|Silver
TCH,1972,Bronze,Summer,1,TCH|1972|Bronze
TCH,1972,Bronze,Winter,1,TCH|1972|Bronze
TCH,1972,Gold,Summer,1,TCH|1972|Gold
TCH,1972,Gold,Winter,1,TCH|1972|Gold
TCH,1972,Silver,Summer,1,TCH|1972|Silver
TCH,1976,Bronze,Summer,1,TCH|1976|Bronze
TCH,1976,Gold,Summer,1,TCH|1976|Gold
TCH,1976,Silver,Summer,1,TCH|1976|Silver
TCH,1976,Silver,Winter,1,TCH|1976|Silver
TCH,1980,Bronze,Summer,1,TCH|1980|Bronze
TCH,1980,Bronze,Winter,1,TCH|1980|Bronze
TCH,1980,Gold,Summer,1,TCH|1980|Gold
TCH,1980,Silver,Summer,1,TCH|1980|Silver
TCH,1984,Bronze,Winter,1,TCH|1984|Bronze
TCH,1984,Silver,Winter,1,TCH|1984|Silver
TCH,1988,Bronze,Summer,1,TCH|1988|Bronze
TCH,1988,Bronze,Winter,1,TCH|1988|Bronze
TCH,1988,Gold,Summer,1,TCH|1988|Gold
TCH,1988,Silver,Summer,1,TCH|1988|Silver
TCH,1988,Silver,Winter,1,TCH|1988|Silver
TCH,1992,Bronze,Summer,1,TCH|1992|Bronze
TCH,1992,Bronze,Winter,1,TCH|1992|Bronze
TCH,1992,Gold,Summer,1,TCH|1992|Gold
TCH,1992,Silver,Summer,1,TCH|1992|Silver
TGA,1996,Silver,Summer,1,TGA|1996|Silver
THA,1976,Bronze,Summer,1,THA|1976|Bronze
THA,1984,Silver,Summer,1,THA|1984|Silver
THA,1988,Bronze,Summer,1,THA|1988|Bronze
THA,1992,Bronze,Summer,1,THA|1992|Bronze
THA,1996,Bronze,Summer,1,THA|1996|Bronze
THA,1996,Gold,Summer,1,THA|1996|Gold
THA,2000,Bronze,Summer,1,THA|2000|Bronze
THA,2000,Gold,Summer,1,THA|2000|Gold
THA,2004,Bronze,Summer,1,THA|2004|Bronze
THA,2004,Gold,Summer,1,THA|2004|Gold
THA,2004,Silver,Summer,1,THA|2004|Silver
THA,2008,Gold,Summer,1,THA|2008|Gold
THA,2008,Silver,Summer,1,THA|2008|Silver
THA,2012,Bronze,Summer,1,THA|2012|Bronze
THA,2012,Silver,Summer,1,THA|2012|Silver
THA,2016,Bronze,Summer,1,THA|2016|Bronze
THA,2016,Gold,Summer,1,THA|2016|Gold
THA,2016,Silver,Summer,1,THA|2016|Silver
TJK,2008,Bronze,Summer,1,TJK|2008|Bronze
TJK,2008,Silver,Summer,1,TJK|2008|Silver
TJK,2012,Bronze,Summer,1,TJK|2012|Bronze
TJK,2016,Gold,Summer,1,TJK|2016|Gold
TOG,2008,Bronze,Summer,1,TOG|2008|Bronze
TPE,1960,Silver,Summer,1,TPE|1960|Silver
TPE,1968,Bronze,Summer,1,TPE|1968|Bronze
TPE,1984,Bronze,Summer,1,TPE|1984|Bronze
TPE,1992,Silver,Summer,1,TPE|1992|Silver
TPE,1996,Silver,Summer,1,TPE|1996|Silver
TPE,2000,Bronze,Summer,1,TPE|2000|Bronze
TPE,2000,Silver,Summer,1,TPE|2000|Silver
TPE,2004,Bronze,Summer,1,TPE|2004|Bronze
TPE,2004,Gold,Summer,1,TPE|2004|Gold
TPE,2004,Silver,Summer,1,TPE|2004|Silver
TPE,2008,Bronze,Summer,1,TPE|2008|Bronze
TPE,2012,Bronze,Summer,1,TPE|2012|Bronze
TPE,2012,Silver,Summer,1,TPE|2012|Silver
TPE,2016,Bronze,Summer,1,TPE|2016|Bronze
TPE,2016,Gold,Summer,1,TPE|2016|Gold
TTO,1948,Silver,Summer,1,TTO|1948|Silver
TTO,1952,Bronze,Summer,1,TTO|1952|Bronze
TTO,1964,Bronze,Summer,1,TTO|1964|Bronze
TTO,1964,Silver,Summer,1,TTO|1964|Silver
TTO,1976,Gold,Summer,1,TTO|1976|Gold
TTO,1996,Bronze,Summer,1,TTO|1996|Bronze
TTO,2000,Bronze,Summer,1,TTO|2000|Bronze
TTO,2000,Silver,Summer,1,TTO|2000|Silver
TTO,2004,Bronze,Summer,1,TTO|2004|Bronze
TTO,2008,Gold,Summer,1,TTO|2008|Gold
TTO,2008,Silver,Summer,1,TTO|2008|Silver
TTO,2012,Bronze,Summer,1,TTO|2012|Bronze
TTO,2012,Gold,Summer,1,TTO|2012|Gold
TTO,2012,Silver,Summer,1,TTO|2012|Silver
TTO,2016,Bronze,Summer,1,TTO|2016|Bronze
TUN,1964,Bronze,Summer,1,TUN|1964|Bronze
TUN,1964,Silver,Summer,1,TUN|1964|Silver
TUN,1968,Bronze,Summer,1,TUN|1968|Bronze
TUN,1968,Gold,Summer,1,TUN|1968|Gold
TUN,1972,Silver,Summer,1,TUN|1972|Silver
TUN,1996,Bronze,Summer,1,TUN|1996|Bronze
TUN,2008,Gold,Summer,1,TUN|2008|Gold
TUN,2012,Bronze,Summer,1,TUN|2012|Bronze
TUN,2012,Gold,Summer,1,TUN|2012|Gold
TUN,2012,Silver,Summer,1,TUN|2012|Silver
TUN,2016,Bronze,Summer,1,TUN|2016|Bronze
TUR,1936,Bronze,Summer,1,TUR|1936|Bronze
TUR,1936,Gold,Summer,1,TUR|1936|Gold
TUR,1948,Bronze,Summer,1,TUR|1948|Bronze
TUR,1948,Gold,Summer,1,TUR|1948|Gold
TUR,1948,Silver,Summer,1,TUR|1948|Silver
TUR,1952,Bronze,Summer,1,TUR|1952|Bronze
TUR,1952,Gold,Summer,1,TUR|1952|Gold
TUR,1956,Bronze,Summer,1,TUR|1956|Bronze
TUR,1956,Gold,Summer,1,TUR|1956|Gold
TUR,1956,Silver,Summer,1,TUR|1956|Silver
TUR,1960,Gold,Summer,1,TUR|1960|Gold
TUR,1960,Silver,Summer,1,TUR|1960|Silver
TUR,1964,Bronze,Summer,1,TUR|1964|Bronze
TUR,1964,Gold,Summer,1,TUR|1964|Gold
TUR,1964,Silver,Summer,1,TUR|1964|Silver
TUR,1968,Gold,Summer,1,TUR|1968|Gold
TUR,1972,Silver,Summer,1,TUR|1972|Silver
TUR,1984,Bronze,Summer,1,TUR|1984|Bronze
TUR,1988,Gold,Summer,1,TUR|1988|Gold
TUR,1988,Silver,Summer,1,TUR|1988|Silver
TUR,1992,Bronze,Summer,1,TUR|1992|Bronze
TUR,1992,Gold,Summer,1,TUR|1992|Gold
TUR,1992,Silver,Summer,1,TUR|1992|Silver
TUR,1996,Bronze,Summer,1,TUR|1996|Bronze
TUR,1996,Gold,Summer,1,TUR|1996|Gold
TUR,1996,Silver,Summer,1,TUR|1996|Silver
TUR,2000,Bronze,Summer,1,TUR|2000|Bronze
TUR,2000,Gold,Summer,1,TUR|2000|Gold
TUR,2004,Bronze,Summer,1,TUR|2004|Bronze
TUR,2004,Gold,Summer,1,TUR|2004|Gold
TUR,2004,Silver,Summer,1,TUR|2004|Silver
TUR,2008,Bronze,Summer,1,TUR|2008|Bronze
TUR,2008,Gold,Summer,1,TUR|2008|Gold
TUR,2008,Silver,Summer,1,TUR|2008|Silver
TUR,2012,Bronze,Summer,1,TUR|2012|Bronze
TUR,2012,Gold,Summer,1,TUR|2012|Gold
TUR,2012,Silver,Summer,1,TUR|2012|Silver
TUR,2016,Bronze,Summer,1,TUR|2016|Bronze
TUR,2016,Gold,Summer,1,TUR|2016|Gold
TUR,2016,Silver,Summer,1,TUR|2016|Silver
UAE,2004,Gold,Summer,1,UAE|2004|Gold
UAE,2016,Bronze,Summer,1,UAE|2016|Bronze
UAR,1960,Bronze,Summer,1,UAR|1960|Bronze
UAR,1960,Silver,Summer,1,UAR|1960|Silver
UGA,1968,Bronze,Summer,1,UGA|1968|Bronze
UGA,1968,Silver,Summer,1,UGA|1968|Silver
UGA,1972,Gold,Summer,1,UGA|1972|Gold
UGA,1972,Silver,Summer,1,UGA|1972|Silver
UGA,1980,Silver,Summer,1,UGA|1980|Silver
UGA,1996,Bronze,Summer,1,UGA|1996|Bronze
UGA,2012,Gold,Summer,1,UGA|2012|Gold
UKR,1994,Bronze,Winter,1,UKR|1994|Bronze
UKR,1994,Gold,Winter,1,UKR|1994|Gold
UKR,1996,Bronze,Summer,1,UKR|1996|Bronze
UKR,1996,Gold,Summer,1,UKR|1996|Gold
UKR,1996,Silver,Summer,1,UKR|1996|Silver
UKR,1998,Silver,Winter,1,UKR|1998|Silver
UKR,2000,Bronze,Summer,1,UKR|2000|Bronze
UKR,2000,Gold,Summer,1,UKR|2000|Gold
UKR,2000,Silver,Summer,1,UKR|2000|Silver
UKR,2004,Bronze,Summer,1,UKR|2004|Bronze
UKR,2004,Gold,Summer,1,UKR|2004|Gold
UKR,2004,Silver,Summer,1,UKR|2004|Silver
UKR,2006,Bronze,Winter,1,UKR|2006|Bronze
UKR,2008,Bronze,Summer,1,UKR|2008|Bronze
UKR,2008,Gold,Summer,1,UKR|2008|Gold
UKR,2008,Silver,Summer,1,UKR|2008|Silver
UKR,2012,Bronze,Summer,1,UKR|2012|Bronze
UKR,2012,Gold,Summer,1,UKR|2012|Gold
UKR,2012,Silver,Summer,1,UKR|2012|Silver
UKR,2014,Bronze,Winter,1,UKR|2014|Bronze
UKR,2014,Gold,Winter,1,UKR|2014|Gold
UKR,2016,Bronze,Summer,1,UKR|2016|Bronze
UKR,2016,Gold,Summer,1,UKR|2016|Gold
UKR,2016,Silver,Summer,1,UKR|2016|Silver
URS,1952,Bronze,Summer,1,URS|1952|Bronze
URS,1952,Gold,Summer,1,URS|1952|Gold
URS,1952,Silver,Summer,1,URS|1952|Silver
URS,1956,Bronze,Summer,1,URS|1956|Bronze
URS,1956,Bronze,Winter,1,URS|1956|Bronze
URS,1956,Gold,Summer,1,URS|1956|Gold
URS,1956,Gold,Winter,1,URS|1956|Gold
URS,1956,Silver,Summer,1,URS|1956|Silver
URS,1956,Silver,Winter,1,URS|1956|Silver
URS,1960,Bronze,Summer,1,URS|1960|Bronze
URS,1960,Bronze,Winter,1,URS|1960|Bronze
URS,1960,Gold,Summer,1,URS|1960|Gold
URS,1960,Gold,Winter,1,URS|1960|Gold
URS,1960,Silver,Summer,1,URS|1960|Silver
URS,1960,Silver,Winter,1,URS|1960|Silver
URS,1964,Bronze,Summer,1,URS|1964|Bronze
URS,1964,Bronze,Winter,1,URS|1964|Bronze
URS,1964,Gold,Summer,1,URS|1964|Gold
URS,1964,Gold,Winter,1,URS|1964|Gold
URS,1964,Silver,Summer,1,URS|1964|Silver
URS,1964,Silver,Winter,1,URS|1964|Silver
URS,1968,Bronze,Summer,1,URS|1968|Bronze
URS,1968,Bronze,Winter,1,URS|1968|Bronze
URS,1968,Gold,Summer,1,URS|1968|Gold
URS,1968,Gold,Winter,1,URS|1968|Gold
URS,1968,Silver,Summer,1,URS|1968|Silver
URS,1968,Silver,Winter,1,URS|1968|Silver
URS,1972,Bronze,Summer,1,URS|1972|Bronze
URS,1972,Bronze,Winter,1,URS|1972|Bronze
URS,1972,Gold,Summer,1,URS|1972|Gold
URS,1972,Gold,Winter,1,URS|1972|Gold
URS,1972,Silver,Summer,1,URS|1972|Silver
URS,1972,Silver,Winter,1,URS|1972|Silver
URS,1976,Bronze,Summer,1,URS|1976|Bronze
URS,1976,Bronze,Winter,1,URS|1976|Bronze
URS,1976,Gold,Summer,1,URS|1976|Gold
URS,1976,Gold,Winter,1,URS|1976|Gold
URS,1976,Silver,Summer,1,URS|1976|Silver
URS,1976,Silver,Winter,1,URS|1976|Silver
URS,1980,Bronze,Summer,1,URS|1980|Bronze
URS,1980,Bronze,Winter,1,URS|1980|Bronze
URS,1980,Gold,Summer,1,URS|1980|Gold
URS,1980,Gold,Winter,1,URS|1980|Gold
URS,1980,Silver,Summer,1,URS|1980|Silver
URS,1980,Silver,Winter,1,URS|1980|Silver
URS,1984,Bronze,Winter,1,URS|1984|Bronze
URS,1984,Gold,Winter,1,URS|1984|Gold
URS,1984,Silver,Winter,1,URS|1984|Silver
URS,1988,Bronze,Summer,1,URS|1988|Bronze
URS,1988,Bronze,Winter,1,URS|1988|Bronze
URS,1988,Gold,Summer,1,URS|1988|Gold
URS,1988,Gold,Winter,1,URS|1988|Gold
URS,1988,Silver,Summer,1,URS|1988|Silver
URS,1988,Silver,Winter,1,URS|1988|Silver
URU,1924,Gold,Summer,1,URU|1924|Gold
URU,1928,Gold,Summer,1,URU|1928|Gold
URU,1932,Bronze,Summer,1,URU|1932|Bronze
URU,1948,Bronze,Summer,1,URU|1948|Bronze
URU,1948,Silver,Summer,1,URU|1948|Silver
URU,1952,Bronze,Summer,1,URU|1952|Bronze
URU,1956,Bronze,Summer,1,URU|1956|Bronze
URU,1964,Bronze,Summer,1,URU|1964|Bronze
URU,2000,Silver,Summer,1,URU|2000|Silver
USA,1896,Bronze,Summer,1,USA|1896|Bronze
USA,1896,Gold,Summer,1,USA|1896|Gold
USA,1896,Silver,Summer,1,USA|1896|Silver
USA,1900,Bronze,Summer,1,USA|1900|Bronze
USA,1900,Gold,Summer,1,USA|1900|Gold
USA,1900,Silver,Summer,1,USA|1900|Silver
USA,1904,Bronze,Summer,1,USA|1904|Bronze
USA,1904,Gold,Summer,1,USA|1904|Gold
USA,1904,Silver,Summer,1,USA|1904|Silver
USA,1906,Bronze,Summer,1,USA|1906|Bronze
USA,1906,Gold,Summer,1,USA|1906|Gold
USA,1906,Silver,Summer,1,USA|1906|Silver
USA,1908,Bronze,Summer,1,USA|1908|Bronze
USA,1908,Gold,Summer,1,USA|1908|Gold
USA,1908,Silver,Summer,1,USA|1908|Silver
USA,1912,Bronze,Summer,1,USA|1912|Bronze
USA,1912,Gold,Summer,1,USA|1912|Gold
USA,1912,Silver,Summer,1,USA|1912|Silver
USA,1920,Bronze,Summer,1,USA|1920|Bronze
USA,1920,Gold,Summer,1,USA|1920|Gold
USA,1920,Silver,Summer,1,USA|1920|Silver
USA,1924,Bronze,Summer,1,USA|1924|Bronze
USA,1924,Bronze,Winter,1,USA|1924|Bronze
USA,1924,Gold,Summer,1,USA|1924|Gold
USA,1924,Gold,Winter,1,USA|1924|Gold
USA,1924,Silver,Summer,1,USA|1924|Silver
USA,1924,Silver,Winter,1,USA|1924|Silver
USA,1928,Bronze,Summer,1,USA|1928|Bronze
USA,1928,Bronze,Winter,1,USA|1928|Bronze
USA,1928,Gold,Summer,1,USA|1928|Gold
USA,1928,Gold,Winter,1,USA|1928|Gold
USA,1928,Silver,Summer,1,USA|1928|Silver
USA,1928,Silver,Winter,1,USA|1928|Silver
USA,1932,Bronze,Summer,1,USA|1932|Bronze
USA,1932,Bronze,Winter,1,USA|1932|Bronze
USA,1932,Gold,Summer,1,USA|1932|Gold
USA,1932,Gold,Winter,1,USA|1932|Gold
USA,1932,Silver,Summer,1,USA|1932|Silver
USA,1932,Silver,Winter,1,USA|1932|Silver
USA,1936,Bronze,Summer,1,USA|1936|Bronze
USA,1936,Bronze,Winter,1,USA|1936|Bronze
USA,1936,Gold,Summer,1,USA|1936|Gold
USA,1936,Gold,Winter,1,USA|1936|Gold
USA,1936,Silver,Summer,1,USA|1936|Silver
USA,1948,Bronze,Summer,1,USA|1948|Bronze
USA,1948,Bronze,Winter,1,USA|1948|Bronze
USA,1948,Gold,Summer,1,USA|1948|Gold
USA,1948,Gold,Winter,1,USA|1948|Gold
USA,1948,Silver,Summer,1,USA|1948|Silver
USA,1948,Silver,Winter,1,USA|1948|Silver
USA,1952,Bronze,Summer,1,USA|1952|Bronze
USA,1952,Bronze,Winter,1,USA|1952|Bronze
USA,1952,Gold,Summer,1,USA|1952|Gold
USA,1952,Gold,Winter,1,USA|1952|Gold
USA,1952,Silver,Summer,1,USA|1952|Silver
USA,1952,Silver,Winter,1,USA|1952|Silver
USA,1956,Bronze,Summer,1,USA|1956|Bronze
USA,1956,Bronze,Winter,1,USA|1956|Bronze
USA,1956,Gold,Summer,1,USA|1956|Gold
USA,1956,Gold,Winter,1,USA|1956|Gold
USA,1956,Silver,Summer,1,USA|1956|Silver
USA,1956,Silver,Winter,1,USA|1956|Silver
USA,1960,Bronze,Summer,1,USA|1960|Bronze
USA,1960,Bronze,Winter,1,USA|1960|Bronze
USA,1960,Gold,Summer,1,USA|1960|Gold
USA,1960,Gold,Winter,1,USA|1960|Gold
USA,1960,Silver,Summer,1,USA|1960|Silver
USA,1960,Silver,Winter,1,USA|1960|Silver
USA,1964,Bronze,Summer,1,USA|1964|Bronze
USA,1964,Bronze,Winter,1,USA|1964|Bronze
USA,1964,Gold,Summer,1,USA|1964|Gold
USA,1964,Gold,Winter,1,USA|1964|Gold
USA,1964,Silver,Summer,1,USA|1964|Silver
USA,1964,Silver,Winter,1,USA|1964|Silver
USA,1968,Bronze,Summer,1,USA|1968|Bronze
USA,1968,Bronze,Winter,1,USA|1968|Bronze
USA,1968,Gold,Summer,1,USA|1968|Gold
USA,1968,Gold,Winter,1,USA|1968|Gold
USA,1968,Silver,Summer,1,USA|1968|Silver
USA,1968,Silver,Winter,1,USA|1968|Silver
USA,1972,Bronze,Summer,1,USA|1972|Bronze
USA,1972,Bronze,Winter,1,USA|1972|Bronze
USA,1972,Gold,Summer,1,USA|1972|Gold
USA,1972,Gold,Winter,1,USA|1972|Gold
USA,1972,Silver,Summer,1,USA|1972|Silver
USA,1972,Silver,Winter,1,USA|1972|Silver
USA,1976,Bronze,Summer,1,USA|1976|Bronze
USA,1976,Bronze,Winter,1,USA|1976|Bronze
USA,1976,Gold,Summer,1,USA|1976|Gold
USA,1976,Gold,Winter,1,USA|1976|Gold
USA,1976,Silver,Summer,1,USA|1976|Silver
USA,1976,Silver,Winter,1,USA|1976|Silver
USA,1980,Bronze,Winter,1,USA|1980|Bronze
USA,1980,Gold,Winter,1,USA|1980|Gold
USA,1980,Silver,Winter,1,USA|1980|Silver
USA,1984,Bronze,Summer,1,USA|1984|Bronze
USA,1984,Gold,Summer,1,USA|1984|Gold
USA,1984,Gold,Winter,1,USA|1984|Gold
USA,1984,Silver,Summer,1,USA|1984|Silver
USA,1984,Silver,Winter,1,USA|1984|Silver
USA,1988,Bronze,Summer,1,USA|1988|Bronze
USA,1988,Bronze,Winter,1,USA|1988|Bronze
USA,1988,Gold,Summer,1,USA|1988|Gold
USA,1988,Gold,Winter,1,USA|1988|Gold
USA,1988,Silver,Summer,1,USA|1988|Silver
USA,1988,Silver,Winter,1,USA|1988|Silver
USA,1992,Bronze,Summer,1,USA|1992|Bronze
USA,1992,Bronze,Winter,1,USA|1992|Bronze
USA,1992,Gold,Summer,1,USA|1992|Gold
USA,1992,Gold,Winter,1,USA|1992|Gold
USA,1992,Silver,Summer,1,USA|1992|Silver
USA,1992,Silver,Winter,1,USA|1992|Silver
USA,1994,Bronze,Winter,1,USA|1994|Bronze
USA,1994,Gold,Winter,1,USA|1994|Gold
USA,1994,Silver,Winter,1,USA|1994|Silver
USA,1996,Bronze,Summer,1,USA|1996|Bronze
USA,1996,Gold,Summer,1,USA|1996|Gold
USA,1996,Silver,Summer,1,USA|1996|Silver
USA,1998,Bronze,Winter,1,USA|1998|Bronze
USA,1998,Gold,Winter,1,USA|1998|Gold
USA,1998,Silver,Winter,1,USA|1998|Silver
USA,2000,Bronze,Summer,1,USA|2000|Bronze
USA,2000,Gold,Summer,1,USA|2000|Gold
USA,2000,Silver,Summer,1,USA|2000|Silver
USA,2002,Bronze,Winter,1,USA|2002|Bronze
USA,2002,Gold,Winter,1,USA|2002|Gold
USA,2002,Silver,Winter,1,USA|2002|Silver
USA,2004,Bronze,Summer,1,USA|2004|Bronze
USA,2004,Gold,Summer,1,USA|2004|Gold
USA,2004,Silver,Summer,1,USA|2004|Silver
USA,2006,Bronze,Winter,1,USA|2006|Bronze
USA,2006,Gold,Winter,1,USA|2006|Gold
USA,2006,Silver,Winter,1,USA|2006|Silver
USA,2008,Bronze,Summer,1,USA|2008|Bronze
USA,2008,Gold,Summer,1,USA|2008|Gold
USA,2008,Silver,Summer,1,USA|2008|Silver
USA,2010,Bronze,Winter,1,USA|2010|Bronze
USA,2010,Gold,Winter,1,USA|2010|Gold
USA,2010,Silver,Winter,1,USA|2010|Silver
USA,2012,Bronze,Summer,1,USA|2012|Bronze
USA,2012,Gold,Summer,1,USA|2012|Gold
USA,2012,Silver,Summer,1,USA|2012|Silver
USA,2014,Bronze,Winter,1,USA|2014|Bronze
USA,2014,Gold,Winter,1,USA|2014|Gold
USA,2014,Silver,Winter,1,USA|2014|Silver
USA,2016,Bronze,Summer,1,USA|2016|Bronze
USA,2016,Gold,Summer,1,USA|2016|Gold
USA,2016,Silver,Summer,1,USA|2016|Silver
UZB,1994,Gold,Winter,1,UZB|1994|Gold
UZB,1996,Bronze,Summer,1,UZB|1996|Bronze
UZB,1996,Silver,Summer,1,UZB|1996|Silver
UZB,2000,Bronze,Summer,1,UZB|2000|Bronze
UZB,2000,Gold,Summer,1,UZB|2000|Gold
UZB,2000,Silver,Summer,1,UZB|2000|Silver
UZB,2004,Bronze,Summer,1,UZB|2004|Bronze
UZB,2004,Gold,Summer,1,UZB|2004|Gold
UZB,2004,Silver,Summer,1,UZB|2004|Silver
UZB,2008,Bronze,Summer,1,UZB|2008|Bronze
UZB,2008,Gold,Summer,1,UZB|2008|Gold
UZB,2008,Silver,Summer,1,UZB|2008|Silver
UZB,2012,Bronze,Summer,1,UZB|2012|Bronze
UZB,2012,Gold,Summer,1,UZB|2012|Gold
UZB,2016,Bronze,Summer,1,UZB|2016|Bronze
UZB,2016,Gold,Summer,1,UZB|2016|Gold
UZB,2016,Silver,Summer,1,UZB|2016|Silver
VEN,1952,Bronze,Summer,1,VEN|1952|Bronze
VEN,1960,Bronze,Summer,1,VEN|1960|Bronze
VEN,1968,Gold,Summer,1,VEN|1968|Gold
VEN,1976,Silver,Summer,1,VEN|1976|Silver
VEN,1980,Silver,Summer,1,VEN|1980|Silver
VEN,1984,Bronze,Summer,1,VEN|1984|Bronze
VEN,2004,Bronze,Summer,1,VEN|2004|Bronze
VEN,2008,Bronze,Summer,1,VEN|2008|Bronze
VEN,2012,Gold,Summer,1,VEN|2012|Gold
VEN,2016,Bronze,Summer,1,VEN|2016|Bronze
VEN,2016,Silver,Summer,1,VEN|2016|Silver
VIE,2000,Silver,Summer,1,VIE|2000|Silver
VIE,2008,Silver,Summer,1,VIE|2008|Silver
VIE,2016,Gold,Summer,1,VIE|2016|Gold
VIE,2016,Silver,Summer,1,VIE|2016|Silver
WIF,1960,Bronze,Summer,1,WIF|1960|Bronze
YUG,1924,Gold,Summer,1,YUG|1924|Gold
YUG,1928,Bronze,Summer,1,YUG|1928|Bronze
YUG,1928,Gold,Summer,1,YUG|1928|Gold
YUG,1928,Silver,Summer,1,YUG|1928|Silver
YUG,1936,Silver,Summer,1,YUG|1936|Silver
YUG,1948,Silver,Summer,1,YUG|1948|Silver
YUG,1952,Gold,Summer,1,YUG|1952|Gold
YUG,1952,Silver,Summer,1,YUG|1952|Silver
YUG,1956,Silver,Summer,1,YUG|1956|Silver
YUG,1960,Gold,Summer,1,YUG|1960|Gold
YUG,1960,Silver,Summer,1,YUG|1960|Silver
YUG,1964,Bronze,Summer,1,YUG|1964|Bronze
YUG,1964,Gold,Summer,1,YUG|1964|Gold
YUG,1964,Silver,Summer,1,YUG|1964|Silver
YUG,1968,Bronze,Summer,1,YUG|1968|Bronze
YUG,1968,Gold,Summer,1,YUG|1968|Gold
YUG,1968,Silver,Summer,1,YUG|1968|Silver
YUG,1972,Bronze,Summer,1,YUG|1972|Bronze
YUG,1972,Gold,Summer,1,YUG|1972|Gold
YUG,1972,Silver,Summer,1,YUG|1972|Silver
YUG,1976,Bronze,Summer,1,YUG|1976|Bronze
YUG,1976,Gold,Summer,1,YUG|1976|Gold
YUG,1976,Silver,Summer,1,YUG|1976|Silver
YUG,1980,Bronze,Summer,1,YUG|1980|Bronze
YUG,1980,Gold,Summer,1,YUG|1980|Gold
YUG,1980,Silver,Summer,1,YUG|1980|Silver
YUG,1984,Bronze,Summer,1,YUG|1984|Bronze
YUG,1984,Gold,Summer,1,YUG|1984|Gold
YUG,1984,Silver,Summer,1,YUG|1984|Silver
